,combinedPval,adjustedPval
TNFRSF9,2.07583187732396e-05,0.000393885405620094
FAM214A,2.07838579322495e-05,0.000394297123601344
PISD,2.08681847455594e-05,0.00039582376248739
SSBP2,2.09821036465385e-05,0.000397911030710547
ENSGALG00000003696,2.10401255185122e-05,0.000398937675314497
TINAG,2.11258178844931e-05,0.000400488498629969
TMEM131L,2.14435818524095e-05,0.000406437388279539
NRGN,2.1806302449745e-05,0.00041323602326864
ENSGALG00000048239,2.21638601394236e-05,0.000419876077447565
ENSGALG00000035035,2.2164875927988e-05,0.000419876077447565
AXIN1,2.23039184541474e-05,0.000422432049008029
CUEDC1,2.2519305944213e-05,0.000426432770201244
TRERF1,2.26183553500015e-05,0.000428229406845389
FBLN1,2.28568101655613e-05,0.000432664232690913
NSDHL,2.3032142902002e-05,0.00043590278454146
ENSGALG00000047622,2.30494366761924e-05,0.000436149672769376
IFT74,2.31086635702482e-05,0.00043718979723021
MDM2,2.31209970344981e-05,0.000437342531157083
ENSGALG00000044433,2.31692732896027e-05,0.000438174955236322
COX15,2.33806916967172e-05,0.000442091832245773
ACSL4,2.34865928699923e-05,0.000444012470313206
METTL3,2.40284082198006e-05,0.000454171812113674
TPGS1,2.40401902444898e-05,0.000454310858072209
GPR176,2.4129491996705e-05,0.000455914548894603
ENSGALG00000037699,2.42529429588245e-05,0.000458162762785729
LHFPL5,2.42974962311182e-05,0.000458919965984277
AMOT,2.43071420209517e-05,0.000459017695361383
SFSWAP,2.43278225359189e-05,0.000459323730949698
ENSGALG00000033419,2.44749635850416e-05,0.00046201686487019
PCYT1A,2.45066970909757e-05,0.000462530846798894
KIF5C,2.45724506915401e-05,0.00046368660512491
PERP1,2.4632066016439e-05,0.000464726129530232
CABP2,2.46648831079277e-05,0.000465259770215061
ENSGALG00000050400,2.47305747196336e-05,0.000466413221065512
ID3,2.48474774031671e-05,0.000468531900347966
PDZD3,2.5015575307874e-05,0.000471614977426065
TCTN1,2.52288876745332e-05,0.000475549187375162
SNX10,2.54771252978792e-05,0.000480140151768675
ENSGALG00000054123,2.56190320337968e-05,0.000482725894015977
MBIP,2.57023464649286e-05,0.000484206865940344
ENSGALG00000016514,2.59970541635068e-05,0.000489669004399307
L3MBTL2,2.60347627962787e-05,0.000490289306173558
GPAT3,2.6093071047395e-05,0.000491297243355138
STON1,2.61758570858639e-05,0.000492765609971385
F2RL2,2.62465122575772e-05,0.000494005114073611
GJB6,2.62666085311114e-05,0.000494292731576643
NCS1,2.6366142364509e-05,0.000496074848924889
HTR4,2.63848760535534e-05,0.000496336349618589
ENSGALG00000012021,2.65868668547498e-05,0.000500044444971334
PI4K2B,2.68942143445416e-05,0.000505732362074051
THEM4,2.69848745555468e-05,0.000507344245164531
ENSGALG00000046649,2.70735691629831e-05,0.000508918589266317
TTC37,2.71848037984856e-05,0.000510915978143527
TCEANC,2.72309448060559e-05,0.000511689478639308
ENSGALG00000029333,2.73556439893685e-05,0.00051393859174102
ENSGALG00000003419,2.74608482667693e-05,0.000515820692188534
ENSGALG00000023472,2.75243254899138e-05,0.000516918452284433
STK17A,2.75319906486438e-05,0.000516967828381599
RBM6,2.76720716918533e-05,0.000519503103036934
CLIC2,2.77467371316842e-05,0.000520809591808497
C8H1orf27,2.78103716120359e-05,0.000521908588304384
LPCAT2,2.8151697789025e-05,0.000528217584147155
REXO5,2.82174462520324e-05,0.000529354483117639
TNFRSF21,2.84143457504049e-05,0.000532853527746877
TMEM220,2.84114743400732e-05,0.000532853527746877
CHRNA4,2.86242111811053e-05,0.000536691085336096
MAGI3,2.86441662520343e-05,0.000536967157747628
CREB1,2.8791718272303e-05,0.000539634641146849
MIF,2.9195608226118e-05,0.000547104739513961
C1QTNF6,2.96019886162346e-05,0.000554618771540899
SSPN,2.99184511070028e-05,0.000560445679298294
PDS5A,2.99751699953665e-05,0.00056140571634164
SGMS1,3.02815740942375e-05,0.000567040910712532
WBP4,3.03950013140764e-05,0.000569061099078833
CBLN1,3.06818224127259e-05,0.000574326272495128
IFFO1,3.09427216936831e-05,0.000579104389737843
ENSGALG00000042483,3.10655374529123e-05,0.000581296952344662
WBP1,3.10848135585129e-05,0.000581551639477155
CXCL12,3.11198251127243e-05,0.000582100567503197
ETV1,3.13670701417301e-05,0.000586569974709549
RAB33A,3.13701933389865e-05,0.000586569974709549
ATF3,3.13947684948968e-05,0.00058681571267084
DVL1,3.13926876875925e-05,0.00058681571267084
ENSGALG00000047639,3.150609763658e-05,0.000588789414171168
CLCN6,3.1621241376345e-05,0.000590833671830566
SGMS2,3.18774851197912e-05,0.000595513118075981
ENSGALG00000040221,3.19869806519879e-05,0.000597449911739973
ENSGALG00000006818,3.22564494936728e-05,0.000602373424074526
SLC48A1,3.25145007380456e-05,0.000607081966122973
RPTOR,3.25750576541939e-05,0.000608102027013389
TMEM222,3.26742736223018e-05,0.000609843262082606
PCYOX1,3.33390294482427e-05,0.00062213736498023
AP2S1,3.36173968028541e-05,0.000627217940390064
LPAR2,3.50750637592157e-05,0.000654295501003859
AFMID,3.51303677343928e-05,0.000655208085854017
RSBN1,3.51688538251516e-05,0.000655806729795337
PAK1,3.54146514136566e-05,0.000660270268969143
CASP9,3.55662746400753e-05,0.000662976720430436
YAE1,3.56195275443838e-05,0.000663848840184016
ENSGALG00000055061,3.56321284140648e-05,0.00066396314008572
MAFF,3.58398289503903e-05,0.000667659601764349
ECPAS,3.58435100602517e-05,0.000667659601764349
INO80,3.59556748619205e-05,0.000669627396052231
FXN,3.65112113938082e-05,0.000679850197013988
JAK2,3.6610824986294e-05,0.000681581401649296
FAM46A,3.67597177980405e-05,0.000684229240209059
GAP43,3.68674364087385e-05,0.000686109859159966
NDEL1,3.73791152443737e-05,0.000695506208735332
RNF150,3.74505391778079e-05,0.000696708896498494
ENSGALG00000046854,3.77560978565006e-05,0.000702266071127545
HACD4,3.79655224476139e-05,0.000706033455439918
MAN1B1,3.81977388219656e-05,0.000710223250204185
ARVCF,3.82998554362413e-05,0.000711992977471994
PHF10,3.85011825161374e-05,0.000715606049045798
UBE3C,3.89266258639109e-05,0.000723382617650191
C11orf52,3.89563337359622e-05,0.000723803657101279
ESS2,3.91484693875732e-05,0.000727241885240331
TTC26,3.93099124154084e-05,0.000730108810586641
CEP41,3.94130164248496e-05,0.000731891355497275
CHEK1,3.97152132565193e-05,0.000737369698414401
ENSGALG00000045842,3.97240198122262e-05,0.000737399835231727
CUL5,3.98785393493917e-05,0.00074013435266059
PRRC2C,3.99115461794386e-05,0.000740613047845937
LFNG,3.99402739801324e-05,0.000741012181137135
MMAA,4.00363730901354e-05,0.000742660884685557
FRMD6,4.00813780472298e-05,0.000743361384851367
STK32C,4.01120989066417e-05,0.000743796762595105
GPR183,4.0995505145025e-05,0.000760040432365209
ENSGALG00000035029,4.10634702618928e-05,0.000761163010233148
RAB4A,4.11145404299873e-05,0.000761834530118199
ENSGALG00000004676,4.11085523968069e-05,0.000761834530118199
SLC16A10,4.11869141712096e-05,0.000763037851562449
NTF3,4.13139217345648e-05,0.00076525271435011
ABCG2,4.13243942494201e-05,0.000765308602966437
ENSGALG00000034939,4.1683940697923e-05,0.000771827992598739
ENSGALG00000017071,4.1695965644184e-05,0.000771911415193092
HARBI1,4.18668055789384e-05,0.000774934396611274
RWDD4,4.22539779717512e-05,0.000781959775761226
DTX2,4.23255207636641e-05,0.00078314257655126
C9orf3,4.23997185179381e-05,0.00078437406653583
ZSWIM8,4.24788590172032e-05,0.000785696534631041
KLHL12,4.26466365943678e-05,0.000788657678068351
ENSGALG00000054993,4.27470356654247e-05,0.000790371958909195
ENSGALG00000054044,4.29367574110717e-05,0.000793736857847551
NCX1,4.30265516890849e-05,0.000795253599993192
SNX33,4.32565848954569e-05,0.000799361345499416
HEXA,4.33509328037207e-05,0.000800960663134655
SLC25A29,4.36305245927748e-05,0.000805981392924084
ENSGALG00000000407,4.38497611260358e-05,0.000809885581320411
NDRG4,4.3982164718237e-05,0.000812184887785245
KANSL3,4.43086735419929e-05,0.000818067114858277
SNX22,4.4499019463129e-05,0.00082143371486309
FUT11,4.48054558414013e-05,0.000826941701404895
CFLAR,4.54913316432215e-05,0.000839449486254189
TASOR2,4.57273120573198e-05,0.000843652367957824
VWA1,4.61647043827895e-05,0.000851569048365576
RAMP2,4.62218641404943e-05,0.000852470251486877
NSG1,4.65615417668541e-05,0.000858580674448368
PGGT1B,4.69461815535421e-05,0.00086551784223859
KCTD6,4.70518889343907e-05,0.000867310937079601
ENSGALG00000045953,4.71640253698613e-05,0.000869221874042223
UBE2QL1,4.80100442625808e-05,0.000884654977931703
EEPD1,4.80377187574987e-05,0.000885004557291546
ENSGALG00000040737,4.80462583742902e-05,0.000885004557291546
SENP8,4.82597300266452e-05,0.000888777192577315
PLCL2,4.85808767147766e-05,0.000894531120234764
ENSGALG00000031260,4.8633836139178e-05,0.000895345674463405
HPCAL4,4.86652960820511e-05,0.000895764203532131
TLN2,4.87163800646506e-05,0.000896543730260598
NCALD,4.87418198031886e-05,0.000896851122586089
DHDH,4.88688610125187e-05,0.000899027540181959
MEST,4.91692130522026e-05,0.000904390960163969
IFNGR1,4.92154881850393e-05,0.000905079947389522
RAB20,4.9369221358786e-05,0.000907744502754662
PEX6,5.03555732144223e-05,0.000925714597542527
ARHGAP8,5.13263929210472e-05,0.000943392772166783
HINT3,5.15139470818049e-05,0.000946670565255359
KDM8,5.18500462928229e-05,0.00095267650519177
SLC24A5,5.20325654851383e-05,0.000955858969379169
TRPT1,5.22820588252371e-05,0.000960270416391189
SPPL2B,5.24464443772965e-05,0.000963117380454582
RABL2B,5.26330753634063e-05,0.000966371764323366
SPART,5.31497442143314e-05,0.000975683574529261
SH3TC1,5.32026179471679e-05,0.000976479570481506
ENSGALG00000037079,5.34698718499538e-05,0.000981209306945077
TSC22D3,5.39139675292954e-05,0.000989181942189782
EXOC8,5.39997222976929e-05,0.000990578273467627
ERCC5,5.41496553643217e-05,0.000993151190903558
PARP3,5.4256038461431e-05,0.000994924587947925
ANAPC2,5.44480307447248e-05,0.000998266936664621
ENSGALG00000051456,5.51723841417662e-05,0.00101136682108696
ENSGALG00000055117,5.55688225785111e-05,0.0010184520809022
PCMTD2,5.56867628334068e-05,0.00102043147429455
BUD13,5.60848262153302e-05,0.00102754235816909
USP38,5.63464157894433e-05,0.00103215078397165
XYLB,5.66754520232582e-05,0.0010379928294391
SUSD3,5.67232649950622e-05,0.00103868319508632
ECHDC1,5.67432991323003e-05,0.00103886473545941
SMPD2,5.72878655695774e-05,0.00104864771381205
DUSP5,5.75678756831177e-05,0.00105358539450061
SELENBP1,5.8039306792379e-05,0.00106202400475391
PLEKHA3,5.83795426332134e-05,0.00106805937700545
HMGCLL1,5.84448350524625e-05,0.00106906337820905
RRNAD1,5.84656334781108e-05,0.00106925328980513
FABP5,5.85351601400941e-05,0.00107033414514815
IMPACT,5.86741657724321e-05,0.0010726848344624
TYW3,5.89000876147772e-05,0.00107662341137896
FBXL8,5.90445353358948e-05,0.001079071601206
SOCS1,5.92889174590994e-05,0.00108334495096487
BPHL,5.96073228387173e-05,0.00108896911420215
LRRC45,5.97519434790694e-05,0.00109141695892991
METTL11B,5.98928100481455e-05,0.00109379537378318
OSGEPL1,6.05762362806406e-05,0.00110607970246963
GXYLT1,6.14760180361884e-05,0.00112230945979429
NOM1,6.24822637980138e-05,0.00114047671248936
F8,6.27356216849062e-05,0.00114489763159557
SLC35B3,6.33113152962439e-05,0.00115519841936971
ANKRD11,6.33847358828543e-05,0.00115633254108241
AP1M1,6.45761022748381e-05,0.00117785740602692
ENSGALG00000043929,6.47372059614515e-05,0.00118058614047471
HIST1H3H,6.5265643656387e-05,0.00119001163687035
ENSGALG00000005649,6.53744684937507e-05,0.00119178419415923
LRP11,6.54245250886198e-05,0.00119248496029186
ENSGALG00000008469,6.55121749300047e-05,0.00119387056356409
IFT140,6.5660747459062e-05,0.00119636571128579
GRAMD2B,6.57236246002224e-05,0.00119729884544313
ENSGALG00000045093,6.59410867787091e-05,0.0012010472516561
NOS3,6.63501178377324e-05,0.00120828293378598
RAP1GAP1,6.69670262734012e-05,0.00121930097290167
IDUA,6.70176584335325e-05,0.00121979015394093
HDAC4,6.70092831853708e-05,0.00121979015394093
PCGF1,6.74417813870676e-05,0.00122729202194239
COPS7B,6.76160623851452e-05,0.00123024546265874
ENSGALG00000052659,6.80033952084047e-05,0.0012370735569121
ARFGAP1,6.82682156640801e-05,0.00124167096109853
TP53BP1,6.87624308829404e-05,0.00125043825837042
FCRL4,6.89702120549862e-05,0.0012539945966675
ENAH,6.9251122537195e-05,0.00125887905396398
KANSL2,7.00657980943209e-05,0.00127346309300018
ADORA1,7.02190896122445e-05,0.00127602327919508
MYO1E,7.08463334676557e-05,0.00128719371002178
LRRC8D,7.10962202963294e-05,0.00129150527181653
TERB1,7.11929804676492e-05,0.00129303416296908
MBTPS2,7.12653166916599e-05,0.00129411899459934
NECAB1,7.12828778425267e-05,0.00129420894855317
ERCC8,7.15669638572392e-05,0.00129890733743075
ENSGALG00000044187,7.15554320880329e-05,0.00129890733743075
SGTA,7.16073872946144e-05,0.00129941126382518
ENSGALG00000054270,7.17049126079949e-05,0.00130095101842623
TBXAS1,7.2281749549763e-05,0.00131095324365788
GPATCH2,7.22729687386847e-05,0.00131095324365788
MORC3,7.30463404068349e-05,0.00132458638164233
SPOP,7.31703475393974e-05,0.00132660072559395
RPUSD1,7.38025963489264e-05,0.00133782730765664
CFD,7.38657009207166e-05,0.00133873481048076
REXO1,7.40772515807064e-05,0.0013423319405227
CBFB,7.41276275613156e-05,0.00134300771766152
MNAT1,7.4374294822821e-05,0.00134723893716575
RGS14,7.46735080920935e-05,0.00135242033032503
Dnmt3a,7.52432901429678e-05,0.00136249933283815
ENSGALG00000047020,7.52975763694819e-05,0.00136324187030348
GZF1,7.63608174139119e-05,0.00138224777373782
RABGAP1,7.64983563313892e-05,0.00138449330318692
STAT5B,7.65578290107261e-05,0.00138532542067045
TSPAN4,7.67559666705608e-05,0.00138866596628371
GCC1,7.70438472227353e-05,0.00139362867343169
MED22,7.70881354404951e-05,0.00139418412174417
BPIFC,7.72546744716163e-05,0.00139694996253879
ENSGALG00000047031,7.74681796074095e-05,0.00140056393944604
KMT2E,7.75862818804818e-05,0.00140245213837278
RSPRY1,7.7887366219942e-05,0.00140764667986345
CYB5R4,7.79122031738799e-05,0.0014078476938948
MAFK,7.80276546131775e-05,0.0014096857227268
SCNN1B,7.80597930132299e-05,0.00141001819549948
ENSGALG00000011285,7.82513777757288e-05,0.00141323017356143
RCBTB2,7.8536521555761e-05,0.00141813041258193
DDX46,7.91323506610375e-05,0.0014286379721937
DEPDC1,7.98094256900805e-05,0.00144060837454771
ENSGALG00000006422,7.99535927729078e-05,0.00144295694851253
CLK2,8.00758958342529e-05,0.00144491017676399
TTC13,8.05412764861568e-05,0.00145305221127627
ENSGALG00000021451,8.08924216080253e-05,0.00145913081336976
GDF3,8.19402735839914e-05,0.00147777221239804
PPP1R9B,8.19736475985433e-05,0.00147785482999083
CAV3,8.19717855347069e-05,0.00147785482999083
IL20RA,8.22060545732084e-05,0.00148178452294307
RBL2,8.254188798551e-05,0.00148757679598066
KIF3B,8.32885350071644e-05,0.00150076945315279
SETD5,8.33739529944033e-05,0.00150204493761372
CASTOR2,8.41126005528547e-05,0.00151508633515226
SLC52A3,8.45726847784611e-05,0.00152310638813415
MMP23B,8.48188136701733e-05,0.0015272710884607
MLYCD,8.50719536216182e-05,0.00153156054894778
BEND7,8.51161878592244e-05,0.00153208821008734
POMK,8.55441867094742e-05,0.00153952222390533
BMP7,8.56312848345198e-05,0.00154081958239736
ARHGAP27,8.58392312175216e-05,0.00154429060662303
ENSGALG00000006123,8.648213278728e-05,0.00155558410417427
BAIAP2,8.67396149637489e-05,0.00155994218695748
GNAS,8.74804886646929e-05,0.00157299062788955
MANBA,8.78317650538918e-05,0.00157903035839499
ENSGALG00000039008,8.79679734653305e-05,0.00158120218101213
FBXO38,8.80828879663564e-05,0.00158299055751582
DMTF1,8.87476019078015e-05,0.00159465735484511
HS1BP3,8.95658911496122e-05,0.00160907909663639
OAF,9.24532097985598e-05,0.0016606600443118
MFAP5,9.29861350770222e-05,0.00166994033441842
ASB3,9.30826497231863e-05,0.00167108893765558
LRBA,9.30769196264558e-05,0.00167108893765558
PYM1,9.34092464923708e-05,0.00167665902095817
SCD,9.48070225701425e-05,0.00170145104009325
TNFRSF1A,9.51668044009146e-05,0.00170760931951394
ZNF302,9.54893406650559e-05,0.00171309725376836
ENSGALG00000035453,9.55326413802915e-05,0.00171357460571088
LTN1,9.57924933330245e-05,0.00171763532849313
FAAH2,9.57847447391469e-05,0.00171763532849313
CFAP97,9.59261301854974e-05,0.00171973115345449
ENSGALG00000003022,9.71478056295272e-05,0.00174132882767898
RASGEF1A,9.74399775118817e-05,0.00174626095433747
SIRT4,9.74870550078943e-05,0.00174679969099619
SNCG,9.76743304469396e-05,0.00174984990625527
YJU2,9.81265722577174e-05,0.00175764514004349
GNAQ,9.89170344529722e-05,0.00177149480736485
MALL,9.89951819447832e-05,0.00177258509887216
ARSA,9.97590312539209e-05,0.00178595088882171
ENSGALG00000028573,9.98008454251575e-05,0.00178638793017483
WWC3,0.000100198683984143,0.00179319637629879
PRKAB2,0.000100291966848909,0.0017945529464577
CDC37,0.000100610645170751,0.00179994140651136
ABHD17C,0.000101428065395703,0.00181424901074063
TNC,0.00010150328311842,0.00181527812835631
HNRNPKL,0.000101606253544162,0.00181680312854364
DNM1,0.000102481417301625,0.00183213264287074
SS18L2,0.000103199729357462,0.00184465315836831
ENSGALG00000050882,0.000103233494317845,0.00184493544386798
ENSGALG00000053539,0.000103707678420495,0.0018529893123183
SPAST,0.000103720250824502,0.0018529893123183
IFI35,0.000103744143868933,0.00185309366627579
ARHGEF12,0.000104489203576419,0.00186607733141635
SPATA17,0.000105032938590099,0.00187546163846531
PRRG3,0.000105234125014286,0.00187872721877832
PRCP,0.000105599374394916,0.00188486446434016
ELP2,0.00010561461648817,0.00188486446434016
ALKBH2,0.00010584687182591,0.00188868108621118
ENSGALG00000047664,0.0001060564656159,0.00189209208991205
ELMOD1,0.000106485772870757,0.00189942100800527
CNP,0.000106848918189684,0.00190556743284825
INTS4,0.000106977999588809,0.00190753809935587
GPRC5C,0.000108462904710782,0.00193367974519881
ENSGALG00000011252,0.000108684963855854,0.00193730216793671
ADPRHL2,0.000108720540114016,0.00193759986506827
PPIE,0.00010887376426616,0.00193999379662364
ENSGALG00000048343,0.000108920105052146,0.00194048270037251
ENSGALG00000024395,0.000108997453579396,0.001941523761726
ENSGALG00000054205,0.000109353998365203,0.00194753679935926
EDARADD,0.000109446764354759,0.0019488508051495
HSPA13,0.000109604877491343,0.00195132774956853
ENSGALG00000047223,0.000109645796724456,0.00195171775936764
ENSGALG00000030810,0.000109692282467488,0.0019522067017789
ENSGALG00000049581,0.000110119949689347,0.00195947823123213
ERMARD,0.000110275970498952,0.00196157443129691
UGT8,0.00011026204843545,0.00196157443129691
STBD1,0.000110471958325475,0.00196472018983244
AKAP9,0.000110654481082939,0.00196739865611096
MTOR,0.000110661535555945,0.00196739865611096
CITED4,0.000110680058813983,0.00196739865611096
ENSGALG00000031996,0.000110844684064526,0.00196998383734916
CC2D1B,0.000111211633615715,0.00197616330375338
PLTP,0.000111355984145578,0.00197838586611331
KIF18A,0.000111391257700433,0.00197867009835741
DND1,0.000111468522173808,0.00197969999813829
TDRD7,0.000112175237016121,0.00199190675393393
GLRX,0.000112608386126034,0.00199925239383968
VGLL4,0.000113108847266119,0.00200779034631024
SLC35F5,0.00011352505327511,0.00201482999583666
TAF6L,0.000114022675855585,0.00202331193406316
ENSGALG00000015656,0.000114134905619401,0.00202495339593542
ERLIN2,0.000114301104502834,0.00202755163188987
LPIN2,0.000114407582010756,0.00202908977422588
PGC,0.000114435474622865,0.0020292338738117
PTPN11,0.000114553889054236,0.00203098282994335
WDR35,0.000114805222375391,0.00203508736016507
GAS8,0.000116197089131576,0.00205940457474913
SCYL2,0.000117343817932491,0.00207936947205374
GRAP,0.000117583179820802,0.00208325142492713
ENSGALG00000001972,0.000118060085605887,0.00209133993807627
SLC35A5,0.000118237517245601,0.00209376038830304
SNX16,0.000118231599735008,0.00209376038830304
PIGQ,0.000118448301107521,0.00209713120606497
ABHD4,0.000119405286314711,0.00211371010327185
SRPK2,0.000119440178559915,0.00211396322586179
DCLRE1C,0.000119856331803225,0.00212096300924126
GMPR,0.000120659585852279,0.00213480928767257
PIGB,0.000120973661062562,0.00213999732844645
RFWD3,0.000121030103964248,0.00214062690809973
ENSGALG00000047924,0.000121489937078056,0.00214838969601475
TKFC,0.000121735104879006,0.00215235439006347
C6orf62,0.000122170887723261,0.0021596873339423
METTL18,0.000122831230488285,0.00217098674829326
