,combinedPval,adjustedPval
PLEKHB2,0.000637643761375206,0.0190204764124735
ACAD8,0.00064085628340449,0.0191114233999507
CD300LG,0.000641691628292307,0.0191314505940292
BCL2L10,0.000643841745384566,0.0191906562993534
IWS1,0.000644621931639167,0.0192090093976965
ANO5,0.000646652676107973,0.019259696925556
NPEPPS,0.000646534273823551,0.019259696925556
ASCC1,0.000648555956936692,0.0193114597537148
ENSGALG00000016808,0.000649187231753223,0.0193253304874721
PTHLH,0.000658975830288844,0.0196117244976403
TDP2,0.000660393393397851,0.0196489063838117
GIT1,0.000662226964498913,0.0196984438069959
SBNO1,0.000662637193983739,0.0197056284091245
SDF2L1,0.000663381535436214,0.0197227427091601
DHX38,0.000664570349034332,0.0197530593685443
EP300,0.000665387662178052,0.0197672927190657
RAB3GAP2,0.000665289837684657,0.0197672927190657
GLB1,0.00066831348707419,0.0198482071630478
PRKAB1,0.000668451159462791,0.0198482071630478
PRKAG3,0.000668782242436272,0.0198529914383906
SLC1A3,0.000669729948648223,0.0198760732686738
WDR24,0.000672106409572049,0.0199415348182716
PITRM1,0.000673044213593044,0.0199642887161594
UBE2E1,0.000676965556107634,0.020075508312508
PRELID3B,0.000680835442867789,0.0201851459119005
ATPAF1,0.000682029596631883,0.0202154189039048
NAGA,0.000682623441756625,0.0202278878481125
PPM1E,0.000683065774582436,0.0202358619073636
PPIL4,0.000683345848546013,0.0202390262138691
EXOSC9,0.000684404356235291,0.0202652383676478
HEATR3,0.000685926719212304,0.0203051685275848
CARS,0.000688493257246292,0.0203759808498965
PTGES,0.00068935356420774,0.0203962741246222
CDK7,0.00069163110974757,0.020458479102087
SRSF4,0.000692982589905577,0.0204932664629757
DPH2,0.000693322147804709,0.0204981186608415
MCMBP,0.000695868718299519,0.0205682023769107
SLC31A2,0.000699761333707416,0.0206780264136338
FANCA,0.000700798126233582,0.0207034263538438
POLR3E,0.000701406581418818,0.0207161624335164
ENSGALG00000052184,0.000704126530813753,0.0207912396499522
ECD,0.000705823766363523,0.0208348407510004
ENSGALG00000052770,0.000705959873084971,0.0208348407510004
NDEL1,0.00070727254777192,0.0208683089967297
PRPF6,0.000708607274187867,0.020902410818513
TBC1D19,0.000709410386369624,0.0209208178887309
UQCC1,0.00071173004559677,0.0209839280046535
KALRN,0.000713369813509113,0.0210269661018988
JKAMP,0.000714303201549527,0.021049166803427
PPWD1,0.000715389588136661,0.0210758637478479
GSTCD,0.000720340994476487,0.0212110364100472
SYNPO2L,0.000720290274190072,0.0212110364100472
SIKE1,0.000721123085376196,0.0212287143964458
ENSGALG00000032841,0.000723520431590519,0.0212939220365972
HAGHL,0.000725182828231863,0.0213374719820147
PTGDS,0.000725380335945491,0.0213379085771612
NPRL2,0.000727167603153722,0.0213850978085346
SLC9A3R2,0.000727377027755827,0.0213858725692358
BRCC3,0.000727639716777584,0.0213882125922328
SCPEP1,0.000731960078318328,0.0215097924955124
FGFRL1,0.000732817779608874,0.0215295811434989
ENSGALG00000033758,0.000734044092113972,0.0215569347988895
EIF4EBP3,0.000734117924528155,0.0215569347988895
GBA2,0.000735765913215336,0.0215998971649162
PIP4K2A,0.000736080564273656,0.0216037049526629
NIT1,0.000737060108534138,0.0216270203065318
ENSGALG00000031996,0.000738426738792319,0.0216616790814417
ELOF1,0.000738904351504699,0.0216702477543668
LETM2,0.000740108742187662,0.0217001213865155
ENSGALG00000039186,0.000742507786206437,0.0217649986863948
METTL9,0.000744278480182881,0.0218114293414989
INTS2,0.000744619015320747,0.021815935743231
PNPO,0.000744867221671885,0.0218177355035978
FOXN2,0.000746634572951765,0.0218640201335066
BRD3,0.00074866533293827,0.0219179931399161
FAM49B,0.000750195399979559,0.0219572844404386
FKBP8,0.00075079415689383,0.021969304597379
ENSGALG00000015240,0.000751946486133859,0.0219975129904126
CDC45,0.000754181735594273,0.022057379175838
DNAJC17,0.000755940122009191,0.0221032721783029
HAVCR1,0.000756385578221885,0.022110762463364
C15orf61,0.000761861326460833,0.0222652583678463
FRRS1,0.000763113376536118,0.0222940863726197
MSL1,0.000763229458674575,0.0222940863726197
LGALS8,0.000767566005806297,0.0224151525992385
PDCD10,0.000767918026943315,0.0224198276800543
C1QTNF2,0.000768340030490533,0.0224265430924258
NSUN2,0.000770860693653175,0.0224944961637842
METTL21C,0.000785429564933215,0.0229139064070949
GINS3,0.000787296979023022,0.0229626509050624
CYP51A1,0.000788499880513438,0.022991994437856
KHDRBS2,0.000788906296457448,0.0229981042708333
SMAP2,0.000790984899074143,0.0230529462831686
MPV17L2,0.000792883450978166,0.0231025147372138
FREM1,0.000793346938777528,0.0231102549454352
HTD2,0.000794501259948954,0.0231381103041291
AP1B1,0.000795099785388387,0.0231497694770346
SNX17,0.000795489075840372,0.0231553323650586
RTN1,0.000796204158159064,0.0231703733652481
ZMAT4,0.000798312107480159,0.0232259306633135
PANK1,0.000799494964744074,0.023248763519638
NUP188,0.000799379220463026,0.023248763519638
CYB5A,0.000803050490152168,0.0233463438668389
SF3B3,0.000803470518704552,0.0233527429367132
CACNB2,0.00080461503076612,0.0233801905829693
RPA4,0.000805925516423223,0.0234124461738521
F2RL2,0.000809335573424885,0.0235056639151832
SMIM12,0.000810441308390142,0.0235319271521832
ENSGALG00000005181,0.000810935918425848,0.0235404371573175
ENSGALG00000043198,0.000811158715478433,0.0235410545094179
UFSP2,0.000813081196729293,0.0235909867124092
EXOG,0.000813394700115433,0.0235942223330363
PHF10,0.000813710147637314,0.0235975127268406
EPHX2,0.000817594856937109,0.0237042840303176
ENSGALG00000006794,0.000820711729987211,0.0237887462219773
GPBP1L1,0.000822469334985421,0.023833777206663
COMMD9,0.000823861094028988,0.0238681868838269
ASPSCR1,0.000825221957521882,0.0239016846398535
CENPE,0.000827256161420098,0.023954663549098
RANBP3,0.000828320189752763,0.0239795300136552
CUL1,0.000828886148895647,0.0239899688295377
GINS1,0.000830321803786727,0.0240255673360328
ENSGALG00000032684,0.000833708926487153,0.0241176004321532
MPPE1,0.000837224350088706,0.0242132985361652
LPCAT3,0.000839669095655027,0.024277991935569
ENSGALG00000047209,0.000840039023479067,0.0242826773767229
TCEANC2,0.000840406328576737,0.024287284704137
LCMT1,0.000841149356125892,0.024302745240719
NOB1,0.000841629981516823,0.0243106186022155
ENSGALG00000003074,0.000841929185557699,0.0243132489812091
DYNLT3,0.000842181159998456,0.024314514499664
ENSGALG00000039727,0.000844858849443186,0.0243857946241786
ZNF704,0.000848165081907659,0.0244751771580867
KPNA3,0.000853209018362056,0.0246146474202923
CEP19,0.000853552201854679,0.0246184679546562
AEBP1,0.000854820329796557,0.0246489576068995
EXTL2,0.000857378043538026,0.0247105102123233
XKR8,0.000857268694115287,0.0247105102123233
GOLIM4,0.000859581125891129,0.0247607808297901
CLK3,0.000859362190695045,0.0247607808297901
RFNG,0.000859758193830551,0.0247607808297901
BTG2,0.000862867583042548,0.0248442050192191
MTX3,0.000864173931560797,0.0248756866482753
SMAD1,0.000864506882805705,0.0248791399322754
BDH2,0.000865946922331107,0.0249136841665153
KIAA1522,0.000866133796752155,0.0249136841665153
NLGN4X,0.000869010206516752,0.0249902681970478
chTLR1-type2,0.000878325948662884,0.0252519458841087
N-RAS,0.000878546726517992,0.0252520781350429
ENSGALG00000029565,0.000879814929679812,0.0252823090717264
ENSGALG00000004518,0.000882423586744729,0.0253510348678054
CRTAP,0.000888239999633944,0.0255118594164676
DHRS4,0.000889092730355423,0.0255300740126735
PTPRK,0.000892465568468781,0.0256161010612783
GOSR1,0.000892527237275842,0.0256161010612783
ENSGALG00000052930,0.000894115540436058,0.0256553828413023
PLPP6,0.000894570124144289,0.0256621228378065
TFPI,0.000897904789631809,0.0257514588250041
FOXO1,0.000901844843651634,0.0258581089331788
CEP85L,0.000902323278915151,0.0258654779338954
PLEK,0.000904261590798372,0.0259083247205819
STK32C,0.000904167397782762,0.0259083247205819
SYNGR2,0.000904979287393193,0.0259225294680496
LEPROTL1,0.000905600206704382,0.0259339558094175
PRKAR1B,0.000907231665161823,0.0259743085816937
ENSGALG00000007268,0.000908032415630755,0.025990863992604
PUM1,0.00091123432013962,0.026076123353912
AKTIP,0.000911719420000789,0.0260836151897655
RSPRY1,0.000912550071806795,0.0261009869204785
UNC93B1,0.000913794651140276,0.0261301865071944
AATF,0.000914238101827336,0.0261364689340482
POLE,0.000914888401428948,0.0261486602884885
CERS5,0.000916276137613692,0.026181917386992
SRP68,0.000917409645313283,0.0262014878048461
ENSGALG00000043088,0.000917346660054719,0.0262014878048461
TTC4,0.000918047624219209,0.0262132995493087
NCKIPSD,0.000920879901102567,0.0262877446823326
GPALPP1,0.000922189056108635,0.0263186845165297
CORO6,0.000925990506169816,0.0264207203654185
ACOT13,0.000926922315960477,0.0264408486850085
ANGEL1,0.000933792402319167,0.0266303176560854
ENSGALG00000023632,0.000935528018470633,0.0266676176546574
CCNB3,0.000935556919165137,0.0266676176546574
GLDC,0.000936066935889546,0.0266756460152474
SLC7A5,0.000937067115408974,0.0266976355079857
KAT7,0.000938215832224198,0.0267238451664506
TMEM106B,0.000940799439210993,0.0267909030433764
ENSGALG00000044628,0.000941774300493137,0.0268121275618961
SCYL3,0.000943422844804087,0.0268525166859108
MINDY2,0.000946528901230925,0.0269343609959481
VPS51,0.000953166518725235,0.0271166348230508
ENSGALG00000050669,0.000954255651481106,0.0271410094763167
RABL3,0.000956036335772903,0.0271850366343349
SNAPC5,0.000956923627621675,0.0272036447970501
SPG21,0.000957201260444185,0.0272049165947102
MICALL1,0.000957716569225719,0.0272129411932894
PRRG3,0.000958026057524486,0.0272151150456773
ENSGALG00000040010,0.0009582692738902,0.0272154056794914
MYO9B,0.000961472854866807,0.0272997518151369
YEATS4,0.000964294136673205,0.0273732047141836
MARC1,0.000965223430838491,0.0273862739212379
TTYH3,0.00096521584337883,0.0273862739212379
ENSGALG00000032799,0.000966205183861923,0.0274074720426341
NUP107,0.000966936079096703,0.02741489002686
PGM1,0.000966901650581442,0.02741489002686
NRGN,0.000971427260063384,0.027535542084109
TRIP13,0.000976023252078129,0.0276591057963115
GPR176,0.00098058204225171,0.0277815555783963
TRIM45,0.000980991707772327,0.0277864227286946
NUPL2,0.00098235095210697,0.0278181776566341
RGP1,0.000986933702395665,0.0279411781895883
OAZ,0.000991815311236266,0.0280725780788419
CR1L,0.000992565618060048,0.0280870092706333
TTC19,0.000996652264863895,0.028195820296878
CETN1,0.000998821769579772,0.0282503547977801
NEDD8,0.00100592720107462,0.0284444352723509
DAAM1,0.00100657111878699,0.0284557548804317
LMNB2,0.0010077022641829,0.0284808395996314
SLC35C2,0.00101358719626332,0.0286333103689614
FUCA1,0.00101345102939021,0.0286333103689614
ENSGALG00000026607,0.00101404853630438,0.0286394168864323
HDGFL2,0.00101467743092964,0.028650251493198
DQX1,0.00101510231600455,0.0286553218780086
ENSGALG00000054601,0.00101535948437947,0.0286556564821432
ENSGALG00000006465,0.00101646592738236,0.0286799535152084
C1GALT1,0.00101905791149137,0.0287461437706586
SLC16A7,0.00102026671528777,0.028761290154488
ENSGALG00000003203,0.00102033351297814,0.028761290154488
GTF3C1,0.00102004429787428,0.028761290154488
CREBL2,0.00102249399067511,0.0288152364894408
NUBP2,0.00102557364880362,0.028895054276593
CHST6,0.00102585454777526,0.0288959988637637
ZC3HC1,0.00102948367045497,0.0289912321363019
CDC73,0.00103462918134523,0.0291291121335754
ERCC5,0.00103505703458528,0.0291341360149768
ENSGALG00000032373,0.00103837052087608,0.0292203608973909
VPS26C,0.00103894189251474,0.0292293981016999
RAB4A,0.00104040641823588,0.0292635527343013
SS2,0.00104105432294954,0.0292747273205104
RNF34,0.00104277889059934,0.0293161652922948
RPGR,0.00104381476761106,0.0293287929758731
MARCH8,0.00104355005580126,0.0293287929758731
SST,0.00104398129180483,0.0293287929758731
ENSGALG00000049873,0.00105191089982015,0.0295444557258746
ENSGALG00000046098,0.00105363528806568,0.0295786637605138
MAP2K4,0.00105359606808686,0.0295786637605138
CEBPG,0.0010540935411022,0.0295844183508406
VPS4B,0.00105648740534381,0.0296444824116179
HYAL2,0.00105771979499714,0.0296719350821861
C18H17ORF67,0.00106601458175559,0.0298974465700773
ENSGALG00000052541,0.00106766877949793,0.0299366525307815
ENSGALG00000010034,0.00106986380617591,0.0299910004831753
R3HDM4,0.00107437779539299,0.03011031317166
SPOUT1,0.00107525203957337,0.0301275862695461
ENSGALG00000012269,0.00107652572126971,0.0301560402757441
ENSGALG00000038143,0.00108067273604484,0.0302649502195107
INTS8,0.00108373227063452,0.030343359656018
ENSGALG00000033919,0.00108407900736962,0.0303457942383002
FKBP14,0.00108653936202185,0.0304073783686623
DPH1,0.00108879748483859,0.0304632747884168
AADAT,0.00108968745084059,0.0304808741836636
DOCK10,0.00109488696470406,0.0306189835061785
ENSGALG00000007882,0.00109560722017699,0.0306317923161412
ERN2,0.00110304950259399,0.0308324893960317
HOXB4,0.00110359060516818,0.0308402345075275
C1QB,0.00110426151004694,0.0308516024183958
C22orf39,0.00110745406307378,0.0309333995520375
SNUPN,0.0011085228867469,0.0309558517633354
PCBP2,0.00111665999386235,0.0311756301140961
IP6K2,0.00111869718113611,0.0312250426510801
KHDRBS3,0.00112032162830433,0.0312629139420881
SIRT3,0.00112163274835153,0.031291682726868
AAAS,0.00112188833490157,0.031291682726868
RNF103,0.00112672497375765,0.0314190839736419
RFC4,0.00112964509274205,0.0314929943974971
TMEM259,0.00113597990862702,0.0316620440184313
SIPA1L1,0.00113640265539117,0.0316662710414105
ENSGALG00000048698,0.00114349118689316,0.0318561962522539
PGR,0.0011488365246104,0.0319974793317036
MED31,0.00115086978560242,0.0320464688389318
SCRN1,0.00115278937139485,0.0320922704146688
GAS8,0.00115980133387172,0.0322797820324058
DCLRE1A,0.00116168304246533,0.0323244522569274
CCPG1,0.00116536080488139,0.0324190654615813
RUBCNL,0.00116691697814264,0.03245462737046
ENSGALG00000049007,0.00116747333509193,0.0324623717922604
SACM1L,0.00116889560905831,0.0324941841960166
HAS2,0.00116932905551614,0.03249849953945
ZC3H7A,0.00117188883834585,0.032561894834159
ENSGALG00000039008,0.00117260024228405,0.0325739134631233
WDR75,0.00117957893109188,0.0327599852334986
TSPAN2,0.00118422431554488,0.0328811819979641
MICALL2,0.00119470552755641,0.0331643202879196
ENSGALG00000053013,0.00119690281681595,0.0332174218668296
CHP1,0.00119872978241786,0.033260223136773
CDKN1B,0.00120439242004067,0.0334014722568262
ZCCHC9,0.00120420963643042,0.0334014722568262
AK4,0.00120536253608083,0.0334204419532379
ENSGALG00000008518,0.00120932396599305,0.0335223215236431
LAS1L,0.00121010710046043,0.0335360716697219
TMEM87A,0.00121534077110419,0.0336731251210238
DGCR6,0.00121617945393782,0.0336883716838544
ENSGALG00000009332,0.00121720908444301,0.0337088990454517
ADPGK,0.00121866933519788,0.0337413392736138
ENSGALG00000003427,0.00122063743850964,0.0337878217262772
MCEE,0.00122187221929293,0.0338115491861829
AAR2,0.00122207353718906,0.0338115491861829
SLC16A2,0.00122243683381917,0.0338135917412633
RTKN,0.00122326816203433,0.033828576396593
FAHD1,0.00122635991570963,0.0339060495577182
MARCH6,0.0012355377025729,0.0341517111489059
ENSGALG00000010316,0.0012455748582163,0.0344210048469846
CHEK1,0.00124880568935892,0.0345021253621854
EIF4E3,0.00125147187442676,0.0345676111054862
SORD,0.00125207990333998,0.0345762298328712
TUBB,0.00125605871223011,0.0346779066912879
GPR137B,0.00125710522774425,0.0346985983834094
GPATCH4,0.00126185713983351,0.0348215324344838
DPM2,0.00126309627886179,0.0348474947102242
ARL8B,0.00126656109636181,0.0349348343485534
SLC41A2,0.00126897513631885,0.03499315659278
PLEKHF1,0.001271374858552,0.0350510565758143
ENSGALG00000043126,0.00127421787439874,0.0351211476949184
MELK,0.00127661797201828,0.0351790005107942
RTCA,0.00127726863038979,0.0351886291528946
PLBD1,0.00128224094976181,0.0353172865294477
MIB1,0.00128485688115088,0.0353809955899886
SEZ6L,0.00128715323648643,0.0354358765555335
SMARCD1,0.00128944045170321,0.0354904800861597
PIGT,0.00129242938430341,0.0355643673672315
MTMR2,0.00130016635165431,0.0357688429064079
PEMT,0.00130620154463068,0.0359264157066405
ENSGALG00000023506,0.00131212524752899,0.0360808485634671
BCS1L,0.00131310945172936,0.036099414253078
TBP,0.00131523650343035,0.0361493824625683
NKAP,0.00132186782630128,0.0363230983006328
P2RY6,0.0013248782275932,0.0363972579154221
COG1,0.00132776461869055,0.0364679766301381
CMC2,0.00133141977454621,0.0365597717908248
BAG1,0.00133943715083096,0.0367540032229402
EFNB1,0.00133940029091417,0.0367540032229402
RUVBL2,0.00133898152836098,0.0367540032229402
THG1L,0.00133988773615745,0.0367577325766344
EVA1C,0.00135226687100509,0.0370793511552519
SLC35B2,0.00135253545132941,0.0370793511552519
ENSGALG00000034572,0.00135288104641573,0.0370793511552519
PRPSAP1,0.00135286108325905,0.0370793511552519
BAP1,0.00136010079402382,0.0372684834310586
DSCC1,0.00136325167645368,0.0373373046829918
F8,0.00136319858037126,0.0373373046829918
M6PR,0.00136389933345304,0.0373462865262318
ENSGALG00000049402,0.00136636695955761,0.0374050868678763
ARHGAP8,0.00136944212757428,0.0374804875703184
NFIA,0.00137243566760725,0.0375536193815721
PACS2,0.00137405502270482,0.0375891242608526
POLR3K,0.00137519969335087,0.0376116299225551
KIAA0319,0.00137716296944845,0.0376565086175448
CHST8,0.00137770319630082,0.0376624642113586
IFT88,0.00138382418107397,0.03781429640331
ARPC5L,0.00138390470002148,0.03781429640331
ENSGALG00000015701,0.00138602926210174,0.0378634917240798
ENSGALG00000003696,0.00138698270827375,0.0378806790230291
TOR1A,0.00138762712405782,0.0378894201537886
SAP30,0.00139358089856367,0.038034207785489
RDH5,0.00139329968495094,0.038034207785489
ENSGALG00000047969,0.00139732860246033,0.0381275834142696
TBC1D23,0.00139774978479656,0.0381301689812033
NPL,0.00139872190017187,0.0381477791095684
LRRC40,0.00140391244991789,0.0382804048384084
