,combinedPval,adjustedPval
ENSGALG00000020999,1.78485418667051e-08,1.46536216010334e-06
ACTR2,1.79626010732292e-08,1.473685662513e-06
PPP1CC,1.79814266809686e-08,1.47418979110181e-06
BBIP1,1.8251959499338e-08,1.49531463757534e-06
ENSGALG00000053991,1.84553174964464e-08,1.51091022501472e-06
PEF1,1.88940540990501e-08,1.5457404082893e-06
GARS,1.89234952152617e-08,1.54706030142241e-06
VCP,1.91719136122259e-08,1.56626789876725e-06
MRPL18,1.93347814425593e-08,1.57846429153113e-06
SEC61A2,1.95852806195163e-08,1.59779264569278e-06
MTPAP,1.96035969679542e-08,1.59816539762474e-06
COX16,1.97809122415293e-08,1.61149078620237e-06
VBP1,2.0581777615547e-08,1.67556066951597e-06
HCCS,2.07684776043493e-08,1.68957672188145e-06
FNBP1L,2.10749361295726e-08,1.71330906737561e-06
NFS1,2.21765485974856e-08,1.80160594566569e-06
ENSGALG00000052647,2.22415487138861e-08,1.80562471344531e-06
TMED1,2.24768690326727e-08,1.82345524458136e-06
CPSF6,2.28509680066935e-08,1.8525115935572e-06
RBBP6,2.30266595790951e-08,1.8654539089582e-06
IARS2,2.34226857909192e-08,1.89621569214742e-06
DNAJB6,2.35597883424532e-08,1.9059877279714e-06
SDR42E2,2.3592789277771e-08,1.90733020475782e-06
MAP1LC3A,2.36440678147432e-08,1.91014741921181e-06
FBXL22,2.36611967796563e-08,1.91020377488312e-06
SMU1,2.39051484163255e-08,1.92855907793085e-06
BUB3,2.39883642949579e-08,1.93393048274722e-06
COA5,2.40158826159131e-08,1.93480724405507e-06
ND4L,2.42309501352622e-08,1.95078197588831e-06
ENSGALG00000051548,2.43250195541833e-08,1.95693304777863e-06
NT5DC2,2.43410201994365e-08,1.95693304777863e-06
GUSB,2.46059179698221e-08,1.97686277872056e-06
TUBA3E,2.49797429408005e-08,2.00551025325446e-06
FABP6,2.50387182099132e-08,2.00885777738205e-06
METTL24,2.54189788106984e-08,2.03795964749455e-06
CHCHD10,2.5789960611533e-08,2.06627799222029e-06
HPCAL1,2.62086314872789e-08,2.09837552297803e-06
TIMP2,2.63307496917164e-08,2.1067019339017e-06
SSBP2,2.63851575033058e-08,2.10960316397972e-06
CRTAP,2.67007076448778e-08,2.13190024868121e-06
ENSGALG00000040713,2.66913775526234e-08,2.13190024868121e-06
ENSGALG00000049734,2.70929022549993e-08,2.16024739376366e-06
CTSA,2.70857636319732e-08,2.16024739376366e-06
PTX3,2.72257030253797e-08,2.16934834461984e-06
CD151,2.74822566925792e-08,2.18829072503906e-06
CLNS1A,2.7828817250608e-08,2.21436912051171e-06
HS6ST1,2.79031380223671e-08,2.21876424343441e-06
RPA3,2.83419112623307e-08,2.25211359109719e-06
ENSGALG00000038090,2.86055831244525e-08,2.27151292455679e-06
CDCA4,2.94357757057995e-08,2.33584135963369e-06
APBB1IP,2.96670796817722e-08,2.35259035087328e-06
CXCL13L2,3.02853666589442e-08,2.39998322284843e-06
TIMM17A,3.10191617947098e-08,2.45645880930959e-06
GORAB,3.1129493538451e-08,2.46351801708539e-06
MATR3,3.15916915960557e-08,2.49839458540216e-06
LAMB1,3.18256958564689e-08,2.51518954464675e-06
LSM3,3.21325160923536e-08,2.53771243276543e-06
SLC25A1,3.22125719431909e-08,2.54230784930791e-06
SYNGR2,3.26663819327777e-08,2.57637475878572e-06
ALDH9A1,3.29225403605804e-08,2.59481740359467e-06
ENSGALG00000004503,3.30314806618048e-08,2.60163980045904e-06
TMEM123,3.33013099318435e-08,2.62111638629852e-06
MSN,3.34091393439095e-08,2.6278243796685e-06
ACP2,3.37909189518371e-08,2.65426188666379e-06
DENR,3.37786421056308e-08,2.65426188666379e-06
LYRM4,3.45184864025683e-08,2.70958119321429e-06
KPNB1,3.49955808776059e-08,2.74517785361074e-06
PTTG1IP,3.55169411658807e-08,2.78419653413062e-06
CHMP4B,3.59884761991225e-08,2.81925942605994e-06
ORAI1,3.67300388992575e-08,2.87541423421879e-06
SMIM20,3.76099316135026e-08,2.94231535340975e-06
RALA,3.78879843054847e-08,2.96207476302444e-06
CMTM7,3.81628825207869e-08,2.98156116369639e-06
DHRS4,3.82219190742106e-08,2.98416803814704e-06
SNX12,3.85035630046104e-08,3.00413977164763e-06
PTGR2,3.90492398416598e-08,3.04467137566832e-06
MRPS34,3.91009946643095e-08,3.04666333293029e-06
PRRC1,3.93639500995135e-08,3.06509788578524e-06
MSX1,3.96088629672775e-08,3.0821038054088e-06
SH3D19,4.0808201262621e-08,3.17330446969109e-06
MPHOSPH6,4.11398487498715e-08,3.19695542395288e-06
LGMN,4.12807961147621e-08,3.20576547618229e-06
ENSGALG00000017072,4.14514134128297e-08,3.21686632218894e-06
HYOU1,4.15824545907384e-08,3.22488307325492e-06
LHX4-AS1,4.16559865490385e-08,3.22843204228933e-06
ENSGALG00000048343,4.2104676301058e-08,3.25886135224622e-06
CYP3A4,4.20841391735038e-08,3.25886135224622e-06
LDLRAD4,4.26047099821858e-08,3.29536948940301e-06
MRPL44,4.38675340497241e-08,3.39078980937259e-06
MTHFS,4.42849761306263e-08,3.42078200294315e-06
GNS,4.45319952024903e-08,3.43757882438199e-06
KPNA4,4.46087274896811e-08,3.44121705050094e-06
IDH3A,4.49124630819142e-08,3.46235038182779e-06
ANO5,4.59869701208149e-08,3.54283593155676e-06
ALDH1A2,4.64466134442176e-08,3.57587715082627e-06
ALOX5AP,4.67909595514016e-08,3.60000389604558e-06
CISD1,4.73180000737372e-08,3.63814557820018e-06
MRPS18C,4.74329906463566e-08,3.64457644001567e-06
ENPP2,4.7955962201307e-08,3.68232585862626e-06
ALAS2,4.85626541202322e-08,3.72644971558533e-06
CD82,4.92890311898364e-08,3.77969332994964e-06
PSMA6,5.12000637442611e-08,3.92365130406343e-06
ACP1,5.14649759475461e-08,3.94135438725817e-06
LYPLA1,5.19145997301962e-08,3.97317065943998e-06
CAMK1D,5.19496810014175e-08,3.97323983359083e-06
KLF3,5.29011630057141e-08,4.04335142625862e-06
KDELC1,5.30095978223954e-08,4.04897728662437e-06
ENSGALG00000011283,5.31897580424712e-08,4.06007068923631e-06
CDH5,5.36455257993396e-08,4.09217335245095e-06
COL2A1,5.37944661038736e-08,4.10084393362085e-06
ENSGALG00000002089,5.3835208957409e-08,4.10126047972585e-06
RBM39,5.39033603308425e-08,4.10376314188641e-06
PGLS,5.40674904847549e-08,4.11356478939943e-06
TMEM26,5.45143217234312e-08,4.14484802317622e-06
B4GALT1,5.48907865827175e-08,4.17074374457824e-06
ZFPM1,5.54655386064695e-08,4.21166216752633e-06
STUB1,5.56427147690997e-08,4.22235776845109e-06
DMB2,5.62282637117661e-08,4.26400791164989e-06
CORO7,5.72015828037564e-08,4.3345412870929e-06
NAIF1,5.72329379444625e-08,4.3345412870929e-06
ENSGALG00000038428,5.73711025353418e-08,4.34217641438318e-06
IST1,5.78154882857618e-08,4.37296311354575e-06
DYNLT3,5.79039962644856e-08,4.37680991854176e-06
BLOC1S5,5.81697443546858e-08,4.39118685777053e-06
FAM129A,5.81639363339548e-08,4.39118685777053e-06
GLIPR2,5.90682158740918e-08,4.45611816138419e-06
TUFT1,6.06324206398057e-08,4.57115572878113e-06
FAT4,6.09168779863722e-08,4.58962492144798e-06
ENSGALG00000051351,6.11021397922684e-08,4.60060139877624e-06
CDC26,6.1544421781079e-08,4.63090312194114e-06
TOP2B,6.28933377599949e-08,4.72934109145711e-06
SRL,6.33812794470501e-08,4.76295163804095e-06
GAS2,6.68671056303083e-08,5.02165708141341e-06
SYT11,6.74186844129565e-08,5.05981151991809e-06
AKR1B10L1,6.77113489722103e-08,5.07849760022683e-06
COA6,6.81723426598779e-08,5.10977649371514e-06
ITGB1BP2,6.84551315632831e-08,5.12766655905665e-06
MRPL41,6.86531358429221e-08,5.13918683892881e-06
PCBD2,6.88634358425588e-08,5.15161212401598e-06
MRAS,6.95540214312729e-08,5.19992805799963e-06
SDC4,7.04025215902959e-08,5.25998015280965e-06
SRP72,7.16740286010875e-08,5.35153890157554e-06
PKIB,7.18183266190664e-08,5.35887111554371e-06
PROKR2,7.20277775201339e-08,5.37105232028654e-06
EMP2,7.29856877157431e-08,5.43899412717617e-06
RIDA,7.40958663314473e-08,5.51818886847469e-06
SCX,7.43057877450326e-08,5.53027970016384e-06
SF3A1,7.44563533050524e-08,5.53794027043531e-06
ENSGALG00000027571,7.50872060084617e-08,5.58129116625516e-06
ATOH8,7.76266662061431e-08,5.76636430929391e-06
SCP2,7.77668921481123e-08,5.77309187728199e-06
PSME3,7.8392059954524e-08,5.81578795968413e-06
UBE2C,8.00631891895165e-08,5.93597838511946e-06
ENSGALG00000044811,8.04005362287086e-08,5.95719046012125e-06
UBL5,8.09948191848875e-08,5.99740077552158e-06
NCK2,8.10563628439454e-08,5.99813741198163e-06
COL9A3,8.15844785062581e-08,6.03337728381873e-06
DCUN1D1,8.18787841971869e-08,6.05129250681478e-06
ABCA2,8.20458844197347e-08,6.05978975488926e-06
PAIP2B,8.25135455517767e-08,6.09046111006571e-06
ENSGALG00000027334,8.2908717669028e-08,6.11574640327743e-06
GOLT1B,8.3523324478918e-08,6.15717592474415e-06
ENSGALG00000051174,8.38243987555387e-08,6.17545457994454e-06
ENSGALG00000047321,8.50331407509231e-08,6.26053681805575e-06
SLC25A39,8.51730326267841e-08,6.26686742733153e-06
SMARCA2,8.53992032645579e-08,6.27953423777899e-06
SNX25,8.62591593708828e-08,6.33875879253106e-06
STOML2,8.70546169595698e-08,6.39317183876884e-06
MRPL1,8.72444940736017e-08,6.40307125740418e-06
PPP2R5A,8.77001011811984e-08,6.43244840702855e-06
HIC1,8.82503037313853e-08,6.46872233028297e-06
TRAPPC2L,8.84635616982266e-08,6.48026815960652e-06
AHSA1,8.8541032727818e-08,6.4818588388926e-06
CALD1,8.88330894399658e-08,6.49914688980263e-06
PCBD1,8.90425297939146e-08,6.50628067320433e-06
SNAPIN,8.89866706987874e-08,6.50628067320433e-06
ATRX,9.03223620341009e-08,6.59565159476881e-06
ELMO2,9.19105953567367e-08,6.70741668941817e-06
NFIB,9.23866918522975e-08,6.73793136743073e-06
NEK4,9.27553773788503e-08,6.75860807354942e-06
CORO6,9.27972819697587e-08,6.75860807354942e-06
PARK7,9.28446097780977e-08,6.75860807354942e-06
CPNE1,9.40881020872197e-08,6.84484182882846e-06
MRPS5,9.51422505224286e-08,6.91394227700343e-06
CPN1,9.51568919216328e-08,6.91394227700343e-06
RRP1B,9.62065724863237e-08,6.9771282141518e-06
SAT1,9.6196809851179e-08,6.9771282141518e-06
PCBP4,9.60894273038804e-08,6.9771282141518e-06
ENSGALG00000034591,9.6754699807633e-08,7.01250509081101e-06
EIF4H,9.98349181102753e-08,7.23124228533138e-06
ENSGALG00000006345,1.07305326624285e-07,7.76749931372714e-06
ISCA1,1.12101946836418e-07,8.1046188279505e-06
NUDC,1.12058570200801e-07,8.1046188279505e-06
CIB2,1.14448419186175e-07,8.26911892552344e-06
DUSP28,1.21022002308457e-07,8.73864187775779e-06
DTYMK,1.2193945986283e-07,8.79942330175095e-06
FUNDC1,1.24361779985094e-07,8.96865618655859e-06
SEMA5A,1.26089857666045e-07,9.08764327061594e-06
TIMM9,1.30705718914825e-07,9.41448447188638e-06
PLA2G7,1.34234238169384e-07,9.66265023420756e-06
COX19,1.34481590641222e-07,9.67446514987598e-06
ENSGALG00000053249,1.34862400358315e-07,9.69586028958038e-06
PSMD6,1.37045297998739e-07,9.84670905798928e-06
DNAJC15,1.37177583292569e-07,9.85012592010054e-06
MCM6,1.37890036389088e-07,9.89517217604417e-06
TMEM163,1.38496882629013e-07,9.93258904051619e-06
IGF2BP3,1.39016436806472e-07,9.96370329796855e-06
TFAM,1.39940142585004e-07,1.00237280605286e-05
HDAC2,1.4089744793111e-07,1.00860841117757e-05
SLCO2B1,1.41889626936731e-07,1.0150858296998e-05
USP36,1.44511912769651e-07,1.03320997849718e-05
ARAP3,1.45950820984453e-07,1.04285630936849e-05
F2RL1,1.47321540522327e-07,1.05200386328203e-05
DHFR,1.4788483815309e-07,1.05537803142605e-05
TOR2A,1.48590735715715e-07,1.05976509752703e-05
RAMP1,1.49380622538331e-07,1.06474543718265e-05
AIFM3,1.49670360327647e-07,1.06615692828627e-05
EBAG9,1.52669568320718e-07,1.08685542265162e-05
C1D,1.53067677866048e-07,1.08902268182209e-05
ENSGALG00000051148,1.53595790641781e-07,1.09211165145799e-05
ENSGALG00000050127,1.53880778785975e-07,1.09346921322466e-05
SUPT4H1,1.55660441203409e-07,1.10543970981368e-05
ENSGALG00000016251,1.60508920821201e-07,1.13917582764862e-05
WASL,1.61573092460898e-07,1.14602889426519e-05
MSRB3,1.61857367175777e-07,1.14734521130942e-05
CDC20,1.62446317508724e-07,1.15081833734235e-05
ILKAP,1.63597094982038e-07,1.15826496067983e-05
ENSGALG00000040336,1.64087921250555e-07,1.16103291864171e-05
ITPA,1.65349575032003e-07,1.16924831717313e-05
CAPN11,1.65761116610597e-07,1.17144592232754e-05
CIAPIN1,1.66879229768213e-07,1.17863121656594e-05
RABEPK,1.6747672593187e-07,1.18213301496379e-05
ENSGALG00000047123,1.71091465217543e-07,1.2069148249207e-05
BDH2,1.71281626770714e-07,1.20752354352054e-05
KERA,1.72597943937092e-07,1.21485415883422e-05
CTSB,1.72634942341432e-07,1.21485415883422e-05
NAXE,1.72475383086734e-07,1.21485415883422e-05
RNF122,1.73120760171841e-07,1.21753591380181e-05
ENSGALG00000001476,1.74867409996615e-07,1.22907633324586e-05
BET1,1.79225837948493e-07,1.25894890696976e-05
SLC25A20,1.81534686061191e-07,1.27439708589983e-05
SRSF5A,1.82852764485375e-07,1.28221259796585e-05
RFC4,1.82868575615558e-07,1.28221259796585e-05
AHCY,1.83016198418429e-07,1.28247417238854e-05
NFYC,1.83194806990805e-07,1.2829524316352e-05
GCSH,1.85175902611689e-07,1.29604571773185e-05
ENSGALG00000053675,1.86016693937141e-07,1.30114706265742e-05
NEGR1,1.87723253830541e-07,1.31229449724647e-05
NAA20,1.88409257195765e-07,1.31629853845178e-05
DUT,1.89191097899055e-07,1.32096692385913e-05
CNIH4,1.89651458204487e-07,1.32338641721772e-05
LRRC8B,1.90082844353512e-07,1.3256009476088e-05
LUC7L3,1.9076452073552e-07,1.32955725185641e-05
DNAJC19,1.9344825530343e-07,1.346877777426e-05
STT3A,1.93481379362481e-07,1.346877777426e-05
MOXD1,1.9450667454457e-07,1.35320484049245e-05
NTRK3,1.95926429302773e-07,1.36226699366985e-05
ZNF521,1.97407509006098e-07,1.37174444794482e-05
GTF2H5,1.98806364370974e-07,1.380639560282e-05
ENSGALG00000051258,2.03092834105689e-07,1.40956553514275e-05
NFU1,2.04517212054611e-07,1.41860450027385e-05
ZDHHC6,2.06059569740624e-07,1.42845054713372e-05
CD276,2.06967198934649e-07,1.43388740235572e-05
TPD52,2.08881624663704e-07,1.44542791782821e-05
FOCAD,2.08821530955916e-07,1.44542791782821e-05
TIPRL,2.14372388063211e-07,1.48254067038966e-05
POLR2C,2.1667409599857e-07,1.49756777240505e-05
MEOX1,2.17209811914643e-07,1.50037841371169e-05
GJA4,2.20567013098361e-07,1.52266357443055e-05
POLR2H,2.20937023454049e-07,1.52431273219588e-05
TENM3,2.21660230170784e-07,1.52839529907738e-05
SIGMAR1,2.25123297670216e-07,1.55135376094507e-05
CHRDL1,2.27636841820811e-07,1.56774560899427e-05
ERG,2.2796750798193e-07,1.56885411494433e-05
VDAC1,2.28067699614698e-07,1.56885411494433e-05
ABCF2,2.28793696877005e-07,1.57291745462919e-05
UBQLN4,2.29135761475874e-07,1.57433808002174e-05
NPTN,2.33599695587117e-07,1.60406069799788e-05
DGKZ,2.34018197042829e-07,1.60598582137602e-05
KRT17,2.35453084029835e-07,1.6148796599387e-05
FBP1,2.35808156556772e-07,1.61636135656771e-05
PPP1R8,2.43141625499987e-07,1.6656469624728e-05
ENSGALG00000038143,2.51346497615046e-07,1.72084056764016e-05
EIF4E,2.52629646313451e-07,1.72860760304404e-05
RASL11AL,2.63846470005547e-07,1.8042962663356e-05
MZT1,2.64387813642131e-07,1.80693530511424e-05
C1GALT1C1,2.65977312619015e-07,1.81566377709413e-05
TP53I11,2.6585604273599e-07,1.81566377709413e-05
HTD2,2.69302312450037e-07,1.8370926131715e-05
NTAN1,2.69432481214693e-07,1.8370926131715e-05
ENSGALG00000050667,2.70722004369617e-07,1.84480307407381e-05
NUP107,2.73145039919598e-07,1.8601257522391e-05
GPALPP1,2.73290596153331e-07,1.8601257522391e-05
MRPL43,2.74186663040688e-07,1.8651327459002e-05
NOTCH2,2.76268714127781e-07,1.87819672778693e-05
SPG7,2.80256498674802e-07,1.90308162181318e-05
ACOT7,2.80213130032791e-07,1.90308162181318e-05
DISP1,2.81871643470488e-07,1.91293189502392e-05
SFT2D1,2.82801209006145e-07,1.91812068092763e-05
HSPB3,2.88503344880731e-07,1.95565486178223e-05
CCND1,2.91316730960389e-07,1.97357496745582e-05
SNX6,2.92439075622042e-07,1.98002462262417e-05
MRPL15,2.96065880700525e-07,2.00341391254679e-05
SCOC,3.04134859852034e-07,2.05681773649837e-05
ARPC1A,3.06089419810363e-07,2.06883261843438e-05
ENSGALG00000016808,3.06643710645815e-07,2.0713747358876e-05
ZFAND5,3.09347623739242e-07,2.08842614198659e-05
AP2A2,3.09603050530072e-07,2.08893745708709e-05
CHCHD1,3.20561359457017e-07,2.16162021633589e-05
GEMIN4,3.2117881232363e-07,2.16452831855193e-05
WNT11,3.22380841355496e-07,2.17137041709549e-05
IVNS1ABP,3.24892599490312e-07,2.18575542253629e-05
ST6GAL1,3.24739641288652e-07,2.18575542253629e-05
PRKAR1B,3.28281366757111e-07,2.20727641729523e-05
GUK1,3.3125114184962e-07,2.22265076846843e-05
RSPO3,3.30848378804482e-07,2.22265076846843e-05
HDDC2,3.31332707270704e-07,2.22265076846843e-05
BAG2,3.31221703175899e-07,2.22265076846843e-05
UFD1,3.3270409183217e-07,2.23056319893804e-05
C11H19orf12,3.39415912931074e-07,2.27425000402028e-05
CZIB,3.40896983863637e-07,2.28285812385244e-05
ENSGALG00000010316,3.52422859339896e-07,2.35868386228487e-05
EIF2B2,3.53478110670657e-07,2.36438522394686e-05
CTSD,3.54579130057431e-07,2.37038599116886e-05
EIF6,3.55973927890219e-07,2.37834266147842e-05
LRRC20,3.70431101348601e-07,2.47351276182667e-05
STX10,3.70916755532136e-07,2.4753338754367e-05
AKR1A1,3.80964214619084e-07,2.54092753339881e-05
SPIN1Z,3.81949247896252e-07,2.54470137764689e-05
ENSGALG00000042782,3.8196781693145e-07,2.54470137764689e-05
ENSGALG00000035476,3.82971946821797e-07,2.54992969676082e-05
PDCD6,3.83318340402283e-07,2.55077515284805e-05
MED28,3.862941673205e-07,2.56910708090398e-05
FOPNL,3.89051260318851e-07,2.58596415533372e-05
UCK2,3.90208923506385e-07,2.59217687444115e-05
APOO,3.90526819327164e-07,2.59280706781518e-05
ZMYND11,3.91904873997539e-07,2.59898774854477e-05
CLTCL1,3.91759026885374e-07,2.59898774854477e-05
ELK3,3.92705814311611e-07,2.60281455120755e-05
GDPD4,3.98094434750362e-07,2.63702634851024e-05
CAVIN1,4.01160975105341e-07,2.65582619654827e-05
IRX1,4.08596597667454e-07,2.70351303686791e-05
CRELD1,4.17180067824319e-07,2.75873613393186e-05
REPS2,4.1780293846827e-07,2.76128436808912e-05
ASF1A,4.19136048313007e-07,2.76852105242058e-05
SGCB,4.22727269189238e-07,2.79065655803023e-05
POLR1E,4.2428624402735e-07,2.79935857192882e-05
PIN4,4.25474953491545e-07,2.80401867897083e-05
SLIT1,4.25235615719721e-07,2.80401867897083e-05
NUP50,4.26501010952762e-07,2.80792860373246e-05
NAA40,4.26551306498268e-07,2.80792860373246e-05
ENSGALG00000006838,4.27414852954833e-07,2.8120209005105e-05
MRPS14,4.31210303686314e-07,2.83538705778075e-05
LAMTOR5,4.33124164644916e-07,2.84636155642116e-05
JAGN1,4.39764082038607e-07,2.88836432692152e-05
CD164,4.46728138037145e-07,2.93244739916591e-05
GSKIP,4.48639421057884e-07,2.94333163074703e-05
ADAM17,4.49726346829493e-07,2.94879837907863e-05
ENSGALG00000003074,4.54812258965376e-07,2.98046502786804e-05
PDLIM7,4.59215247383682e-07,3.00762319754519e-05
MMP16,4.6182038260234e-07,3.02298240190171e-05
LZTFL1,4.6297519196159e-07,3.02883612361305e-05
KLHL18,4.6517709784144e-07,3.04152963193061e-05
FAM107B,4.66885162864195e-07,3.05098173917377e-05
ENO2,4.84511075038441e-07,3.16260732794074e-05
ARG2,4.84503192899055e-07,3.16260732794074e-05
HP1BP3,4.86658995546563e-07,3.17484508806563e-05
LMAN1,4.90820533549652e-07,3.20019810495168e-05
CDCA7L,4.96550050854694e-07,3.23574034769197e-05
ENSGALG00000024379,5.04994974837025e-07,3.28892764831338e-05
CTBP1,5.12293644727713e-07,3.33459425317297e-05
KANK3,5.1767827680127e-07,3.36775796804819e-05
STAU1,5.18044470987356e-07,3.36825537978766e-05
RNF207,5.21505189698956e-07,3.38886117053348e-05
PRCP,5.23930710927267e-07,3.4019988233739e-05
RRAS2,5.24112190536385e-07,3.4019988233739e-05
TLE1,5.29327748632902e-07,3.43393554896355e-05
SFXN3,5.31928137537108e-07,3.44888058916953e-05
SNAI1,5.43939989050557e-07,3.52479637485455e-05
CD44,5.47863809763349e-07,3.54824536351229e-05
EI24,5.60633843682545e-07,3.62892892662326e-05
ADAM10,5.66403777657598e-07,3.66423693305796e-05
ACTR10,5.67764167236362e-07,3.67099485736852e-05
CKAP2,5.75067218511194e-07,3.7161473999641e-05
ACKR4,5.80965183183402e-07,3.75217499377465e-05
MACF1,5.88695358350044e-07,3.79998937600864e-05
AK4,5.9551575271044e-07,3.84188137445384e-05
TMPO,5.97003451563438e-07,3.84934289217701e-05
ENSGALG00000047713,6.02981350072973e-07,3.88573187832934e-05
RNF7,6.10800897637986e-07,3.9339419224328e-05
TRIM35,6.1517107485809e-07,3.95989476468376e-05
ENSGALG00000021676,6.19254532985281e-07,3.98397427475694e-05
NBEAL2,6.23083164397187e-07,4.00638862719684e-05
NIFK,6.27263307295678e-07,4.0310371477684e-05
DNAJC8,6.3750271173113e-07,4.09457608233765e-05
ILK,6.4286031720151e-07,4.1267071609306e-05
CTH,6.45211060357198e-07,4.13951150418217e-05
SVOP,6.49146061126871e-07,4.16246031356993e-05
LIFR,6.61880223296052e-07,4.24177478064789e-05
ENSGALG00000047141,6.7393388636372e-07,4.3166431545653e-05
DBNDD2,6.7836963202339e-07,4.34266209011652e-05
PTTG2,6.97718596676111e-07,4.46406854999332e-05
HNRNPR,7.04364372827726e-07,4.5041099728848e-05
PSMD3,7.07133223087908e-07,4.5193297103204e-05
LNX1,7.09177949032025e-07,4.52990734480597e-05
CA9,7.19721462316691e-07,4.59472995253796e-05
YME1L1,7.26920588389746e-07,4.63814242439791e-05
HACD1,7.32376640555366e-07,4.67039162506735e-05
UBE2K,7.37648728543761e-07,4.70143296190745e-05
AZIN1,7.42400903419593e-07,4.72912841004761e-05
DAG1,7.43498465460846e-07,4.73352621848813e-05
ENSGALG00000033419,7.44984924194725e-07,4.73521020010292e-05
PARD3B,7.44742518543617e-07,4.73521020010292e-05
SPG21,7.44523810380926e-07,4.73521020010292e-05
KCND1,7.60577422598274e-07,4.83167621660889e-05
AMY1A,7.71718831504842e-07,4.89977612748927e-05
MAPRE2,7.92413137662429e-07,5.02842158027265e-05
C13H5orf15,7.95926118901669e-07,5.04795849399088e-05
TMEM56,7.9881387027303e-07,5.0635109035581e-05
EMC6,8.14204436205834e-07,5.15825585006716e-05
